run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.sft_steps,train.opsd_steps,train.sft_blocks_completed,train.opsd_blocks_completed,train.mean_batch_acc,train.train.loss,train.grad_norm,train.lr,train.rollout_mean_tokens,train.seg_k,train.teacher_adapter,train.replay_ratio,train.replay_buffer_size,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,hook.teacher_adapter,hook.seg_k,hook.replay_buffer_size,active_adapter
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,26,task1427_country_region_in_world,62,37,25,1,1,0.7972972972972973,0.22837911362594535,4.334589578074953,0.00020000000000000012,4.24,25,teacher,0.2,1624,default,0.7,0.4072530864197531,0.7,0.41095679012345676,0.07788461538461541,0.08173076923076926,27,0.4881310426442932,0.48377120920226707,0.48331614177557636,0.5242394542120699,0.0,0.4072530864197531,0.41095679012345676,0.35522388059701493,0,0.0,0.0,0.0,0.0,default,teacher,25,1574,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,27,task1553_cnn_dailymail_summarization,62,37,25,1,1,0.02702702702702703,1.0254455349978902,1.9802945598375854,0.00020000000000000012,41.12,25,teacher,0.2,1674,default,0.0,0.39985119047619044,0.0,0.403422619047619,0.06759259259259262,0.07129629629629632,28,0.501883481044757,0.49479329460607335,0.4923866466955797,0.5281819293718413,0.0,0.39985119047619044,0.403422619047619,0.3507246376811594,0,0.0,0.0,0.0,0.0,default,teacher,25,1624,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,28,task1203_atomic_classification_xreact,62,37,25,1,1,0.581081081081081,0.3551730432157074,3.831228594295589,0.00020000000000000012,3.7,25,teacher,0.2,1724,default,0.5,0.36882183908045973,0.5,0.3722701149425287,0.10089285714285716,0.10446428571428572,29,0.46989181156251764,0.4639589318183125,0.46299142579875086,0.5128147038734416,0.0,0.36882183908045973,0.3722701149425287,0.3267605633802817,0,0.0,0.0,0.0,0.0,default,teacher,25,1674,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,29,task967_ruletaker_incorrect_fact_generation_based_on_given_paragraph,62,37,25,1,1,0.24324324324324326,0.4180416745404082,3.5703956699543653,0.00020000000000000012,6.16,25,teacher,0.2,1774,default,0.2,0.34986111111111107,0.2,0.35319444444444437,0.11120689655172417,0.11465517241379312,30,0.4525375201457202,0.44429064183708317,0.4472127532083326,0.4948187602387248,0.0,0.34986111111111107,0.35319444444444437,0.31232876712328766,0,0.0,0.0,0.0,0.0,default,teacher,25,1724,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,30,task598_cuad_answer_generation,62,37,25,1,1,0.12162162162162163,2.1275323154705186,7.398929370644174,0.00020000000000000012,39.16,25,teacher,0.2,1824,default,0.0,0.3192204301075268,0.0,0.32244623655913973,0.12750000000000003,0.13083333333333333,31,0.4397660355542129,0.4336683817549954,0.4329297781107136,0.4897333653210137,0.0,0.3192204301075268,0.32244623655913973,0.288,0,0.0,0.0,0.0,0.0,default,teacher,25,1774,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,31,task636_extract_and_sort_unique_alphabets_in_a_list,62,37,25,1,1,0.7162162162162162,0.15847682010198402,1.348923979274346,0.00020000000000000012,17.24,25,teacher,0.2,1874,default,1.0,0.37174479166666663,1.0,0.3748697916666666,0.09435483870967744,0.09758064516129034,32,0.47622144444323355,0.47131900602870225,0.46881503762867444,0.5159541946473907,0.0,0.37174479166666663,0.3748697916666666,0.33246753246753247,0,0.0,0.0,0.0,0.0,default,teacher,25,1824,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,32,task848_pubmedqa_classification,62,37,25,1,1,0.47297297297297297,0.42445498524654296,2.807855422887824,0.00020000000000000012,3.76,25,teacher,0.2,1924,default,0.6,0.38472222222222213,0.6,0.38775252525252524,0.08515625,0.08828125000000002,33,0.4845098594116897,0.4806372589048166,0.4777929544444476,0.5268780714114311,0.0,0.38472222222222213,0.38775252525252524,0.34430379746835443,0,0.0,0.0,0.0,0.0,default,teacher,25,1874,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,33,task1384_deal_or_no_dialog_classification,62,37,25,1,1,0.7702702702702703,0.26455783450435244,3.209390020960264,0.00020000000000000012,3.02,25,teacher,0.2,1974,default,0.8,0.3974264705882352,0.8,0.4003676470588235,0.08207070707070709,0.08510101010101012,34,0.4984025630326581,0.4964329983934072,0.4930629061404789,0.5397277445590439,0.0,0.3974264705882352,0.4003676470588235,0.3530864197530864,0,0.0,0.0,0.0,0.0,default,teacher,25,1924,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,34,task1607_ethos_text_classification,62,37,25,1,1,0.7297297297297297,0.24471036742831911,3.02807785683676,0.00020000000000000012,3.36,25,teacher,0.2,2024,default,0.8,0.4174999999999999,0.8,0.4203571428571428,0.07083333333333336,0.07377450980392158,35,0.5253872344818092,0.5211021443399626,0.5185491425769242,0.5544448322386605,0.0,0.4174999999999999,0.4203571428571428,0.37349397590361444,0,0.0,0.0,0.0,0.0,default,teacher,25,1974,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,35,task576_curiosity_dialogs_answer_generation,62,37,25,1,1,0.581081081081081,0.10401961646012721,1.4660514763929637,0.00020000000000000012,21.84,25,teacher,0.2,2048,default,0.6,0.4137731481481481,0.6,0.42766203703703703,0.08357142857142859,0.07785714285714287,36,0.5310444052772012,0.5351333910300438,0.522934459688184,0.5544607324233003,0.0,0.4137731481481481,0.42766203703703703,0.3811764705882353,0,0.0,0.0,0.0,0.0,default,teacher,25,2024,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,36,task565_circa_answer_generation,146,75,71,3,2,0.1,1.0130599198786363,3.5074240093123503,0.00019999999999999955,8.866197183098592,25,teacher,0.2,2048,default,0.0,0.39448198198198203,0.0,0.3971846846846847,0.0979166666666667,0.10069444444444448,37,0.48351534194647977,0.4756087332265874,0.47840275517465203,0.5292496668248298,0.0,0.39448198198198203,0.3971846846846847,0.34140969162995594,0,0.0,0.0,0.0,0.0,default,teacher,25,2048,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,37,task1603_smcalflow_sentence_generation,62,37,25,1,1,0.0945945945945946,1.0660649199158914,4.206600373169779,0.00020000000000000012,13.16,25,teacher,0.2,2048,default,0.0,0.4156798245614035,0.0,0.4156798245614035,0.06554054054054054,0.07094594594594594,38,0.4965061915017722,0.4868401979478707,0.49147570637072774,0.5314791235235458,0.0,0.4156798245614035,0.4156798245614035,0.3577586206896552,0,0.0,0.0,0.0,0.0,default,teacher,25,2048,default
